time,chassis_x,chassis_y,chassis_z,roll_deg,pitch_deg,yaw_deg,susp_FL,susp_FR,susp_RL,susp_RR,steer_deg,steer_FL_deg,steer_FR_deg,speed_mps
5.0920,3.5677,-8.1805,1.1975,0.218,0.217,-143.191,0.9910,0.8749,0.9050,0.9336,30.000,30.000,30.000,4.1117
5.0940,3.5606,-8.1846,1.1978,0.221,0.227,-143.313,0.9900,0.8749,0.9040,0.9334,30.000,30.000,30.000,4.1105
5.0960,3.5534,-8.1886,1.1980,0.224,0.236,-143.434,0.9890,0.8749,0.9030,0.9331,30.000,30.000,30.000,4.1092
5.0980,3.5463,-8.1927,1.1982,0.225,0.245,-143.555,0.9879,0.8749,0.9020,0.9327,30.000,30.000,30.000,4.1081
5.1000,3.5392,-8.1968,1.1984,0.225,0.254,-143.675,0.9868,0.8749,0.9010,0.9324,30.000,30.000,30.000,4.1071
5.1020,3.5321,-8.2009,1.1985,0.223,0.261,-143.796,0.9856,0.8749,0.9001,0.9320,30.000,30.000,30.000,4.1062
5.1040,3.5249,-8.2050,1.1986,0.220,0.268,-143.916,0.9844,0.8749,0.8991,0.9316,30.000,30.000,30.000,4.1052
5.1060,3.5178,-8.2091,1.1987,0.215,0.275,-144.037,0.9831,0.8749,0.8982,0.9312,30.000,30.000,30.000,4.1045
5.1080,3.5107,-8.2131,1.1987,0.209,0.280,-144.157,0.9818,0.8749,0.8973,0.9307,30.000,30.000,30.000,4.1036
5.1100,3.5036,-8.2172,1.1987,0.202,0.286,-144.277,0.9805,0.8749,0.8964,0.9302,30.000,30.000,30.000,4.1029
5.1120,3.4965,-8.2213,1.1986,0.193,0.290,-144.397,0.9791,0.8749,0.8955,0.9297,30.000,30.000,30.000,4.1021
5.1140,3.4893,-8.2254,1.1986,0.183,0.294,-144.517,0.9777,0.8750,0.8947,0.9292,30.000,30.000,30.000,4.1015
5.1160,3.4822,-8.2294,1.1985,0.172,0.297,-144.637,0.9763,0.8750,0.8938,0.9286,30.000,30.000,30.000,4.1008
5.1180,3.4751,-8.2335,1.1983,0.159,0.298,-144.756,0.9749,0.8750,0.8930,0.9280,30.000,30.000,30.000,4.1002
5.1200,3.4680,-8.2376,1.1982,0.144,0.299,-144.876,0.9735,0.8751,0.8922,0.9275,30.000,30.000,30.000,4.0997
5.1220,3.4609,-8.2417,1.1980,0.128,0.298,-144.996,0.9720,0.8751,0.8914,0.9269,30.000,30.000,30.000,4.0991
5.1240,3.4538,-8.2458,1.1978,0.110,0.297,-145.115,0.9706,0.8752,0.8906,0.9262,30.000,30.000,30.000,4.0986
5.1260,3.4467,-8.2498,1.1975,0.092,0.295,-145.234,0.9691,0.8752,0.8898,0.9256,30.000,30.000,30.000,4.0981
5.1280,3.4395,-8.2539,1.1972,0.074,0.293,-145.354,0.9676,0.8752,0.8891,0.9249,30.000,30.000,30.000,4.0977
5.1300,3.4324,-8.2580,1.1969,0.054,0.289,-145.473,0.9661,0.8753,0.8883,0.9243,30.000,30.000,30.000,4.0974
5.1320,3.4253,-8.2621,1.1966,0.032,0.284,-145.592,0.9646,0.8754,0.8876,0.9236,30.000,30.000,30.000,4.0967
5.1340,3.4182,-8.2661,1.1962,0.009,0.278,-145.711,0.9632,0.8754,0.8869,0.9229,30.000,30.000,30.000,4.0964
5.1360,3.4111,-8.2702,1.1958,-0.014,0.272,-145.829,0.9617,0.8755,0.8862,0.9222,30.000,30.000,30.000,4.0960
5.1380,3.4040,-8.2743,1.1953,-0.038,0.265,-145.948,0.9602,0.8755,0.8855,0.9215,30.000,30.000,30.000,4.0957
5.1400,3.3969,-8.2784,1.1949,-0.060,0.255,-146.067,0.9586,0.8756,0.8848,0.9208,30.000,30.000,30.000,4.0955
5.1420,3.3898,-8.2824,1.1944,-0.074,0.240,-146.186,0.9574,0.8757,0.8842,0.9200,30.000,30.000,30.000,4.0958
5.1440,3.3826,-8.2864,1.1941,-0.078,0.212,-146.308,0.9565,0.8758,0.8835,0.9192,30.000,30.000,30.000,4.0984
5.1460,3.3754,-8.2903,1.1939,-0.082,0.175,-146.437,0.9574,0.8758,0.8827,0.9184,30.000,30.000,30.000,4.1025
5.1480,3.3682,-8.2942,1.1937,-0.094,0.135,-146.570,0.9566,0.8759,0.8820,0.9176,30.000,30.000,30.000,4.1022
5.1500,3.3609,-8.2980,1.1934,-0.115,0.096,-146.708,0.9565,0.8760,0.8813,0.9168,30.000,30.000,30.000,4.1036
5.1520,3.3536,-8.3018,1.1931,-0.133,0.057,-146.843,0.9563,0.8761,0.8806,0.9160,30.000,30.000,30.000,4.1001
5.1540,3.3464,-8.3056,1.1927,-0.148,0.018,-146.978,0.9561,0.8762,0.8800,0.9152,30.000,30.000,30.000,4.0976
5.1560,3.3391,-8.3094,1.1925,-0.149,-0.012,-147.110,0.9557,0.8762,0.8794,0.9145,30.000,30.000,30.000,4.0961
5.1580,3.3319,-8.3132,1.1921,-0.151,-0.041,-147.243,0.9553,0.8763,0.8793,0.9137,30.000,30.000,30.000,4.0949
5.1600,3.3246,-8.3170,1.1918,-0.154,-0.071,-147.376,0.9549,0.8763,0.8792,0.9130,30.000,30.000,30.000,4.0934
5.1620,3.3173,-8.3208,1.1918,-0.094,-0.057,-147.508,0.9541,0.8763,0.8792,0.9124,30.000,30.000,30.000,4.0949
5.1640,3.3100,-8.3244,1.1917,-0.054,-0.043,-147.637,0.9532,0.8763,0.8814,0.9119,30.000,30.000,30.000,4.0984
5.1660,3.3027,-8.3281,1.1917,-0.011,-0.029,-147.764,0.9524,0.8763,0.8839,0.9113,30.000,30.000,30.000,4.0982
5.1680,3.2954,-8.3318,1.1916,0.034,-0.016,-147.892,0.9515,0.8763,0.8866,0.9107,30.000,30.000,30.000,4.0984
5.1700,3.2880,-8.3355,1.1914,0.078,-0.003,-148.020,0.9506,0.8763,0.8895,0.9101,30.000,30.000,30.000,4.0995
5.1720,3.2807,-8.3392,1.1914,0.100,0.005,-148.147,0.9498,0.8762,0.8926,0.9095,30.000,30.000,30.000,4.0998
5.1740,3.2734,-8.3429,1.1914,0.099,0.005,-148.278,0.9489,0.8766,0.8958,0.9094,30.000,30.000,30.000,4.1008
5.1760,3.2661,-8.3466,1.1914,0.093,0.004,-148.413,0.9481,0.8766,0.8991,0.9095,30.000,30.000,30.000,4.1040
5.1780,3.2588,-8.3503,1.1914,0.087,0.002,-148.547,0.9473,0.8767,0.9026,0.9097,30.000,30.000,30.000,4.1067
5.1800,3.2514,-8.3541,1.1913,0.081,-0.001,-148.681,0.9464,0.8768,0.9062,0.9097,30.000,30.000,30.000,4.1098
5.1820,3.2441,-8.3578,1.1912,0.075,-0.004,-148.815,0.9455,0.8769,0.9099,0.9098,30.000,30.000,30.000,4.1132
5.1840,3.2368,-8.3615,1.1911,0.067,-0.006,-148.950,0.9446,0.8769,0.9136,0.9098,30.000,30.000,30.000,4.1168
5.1860,3.2294,-8.3652,1.1909,0.059,-0.009,-149.085,0.9438,0.8770,0.9174,0.9101,30.000,30.000,30.000,4.1208
5.1880,3.2221,-8.3690,1.1908,0.043,-0.008,-149.221,0.9428,0.8771,0.9213,0.9103,30.000,30.000,30.000,4.1251
5.1900,3.2147,-8.3727,1.1906,0.028,-0.007,-149.356,0.9419,0.8771,0.9251,0.9111,30.000,30.000,30.000,4.1300
5.1920,3.2073,-8.3765,1.1904,0.012,-0.008,-149.492,0.9410,0.8772,0.9290,0.9118,30.000,30.000,30.000,4.1357
5.1940,3.2000,-8.3803,1.1901,-0.002,-0.007,-149.628,0.9400,0.8773,0.9328,0.9125,30.000,30.000,30.000,4.1416
5.1960,3.1926,-8.3840,1.1900,-0.005,-0.002,-149.765,0.9390,0.8773,0.9363,0.9133,30.000,30.000,30.000,4.1480
5.1980,3.1852,-8.3878,1.1899,-0.004,0.001,-149.901,0.9384,0.8774,0.9387,0.9142,30.000,30.000,30.000,4.1547
5.2000,3.1777,-8.3916,1.1899,-0.005,0.002,-150.035,0.9384,0.8776,0.9405,0.9153,30.000,30.000,30.000,4.1596
5.2020,3.1703,-8.3953,1.1899,-0.005,0.000,-150.169,0.9384,0.8777,0.9420,0.9162,30.000,30.000,30.000,4.1642
5.2040,3.1628,-8.3990,1.1899,-0.008,-0.000,-150.304,0.9387,0.8778,0.9429,0.9171,30.000,30.000,30.000,4.1683
5.2060,3.1554,-8.4027,1.1900,-0.008,0.004,-150.440,0.9389,0.8780,0.9436,0.9180,30.000,30.000,30.000,4.1715
5.2080,3.1479,-8.4064,1.1900,-0.012,0.007,-150.574,0.9390,0.8781,0.9436,0.9189,30.000,30.000,30.000,4.1741
5.2100,3.1404,-8.4101,1.1900,-0.008,0.004,-150.707,0.9390,0.8783,0.9438,0.9196,30.000,30.000,30.000,4.1761
5.2120,3.1329,-8.4137,1.1901,-0.009,-0.000,-150.843,0.9392,0.8784,0.9438,0.9205,30.000,30.000,30.000,4.1792
5.2140,3.1253,-8.4174,1.1901,-0.012,-0.005,-150.979,0.9394,0.8785,0.9440,0.9212,30.000,30.000,30.000,4.1812
5.2160,3.1178,-8.4210,1.1901,-0.011,-0.007,-151.117,0.9398,0.8787,0.9439,0.9219,30.000,30.000,30.000,4.1830
5.2180,3.1103,-8.4246,1.1901,-0.010,-0.008,-151.253,0.9400,0.8788,0.9444,0.9226,30.000,30.000,30.000,4.1845
5.2200,3.1027,-8.4283,1.1900,-0.006,-0.005,-151.388,0.9401,0.8789,0.9446,0.9232,30.000,30.000,30.000,4.1871
5.2220,3.0951,-8.4319,1.1900,-0.003,-0.002,-151.521,0.9402,0.8790,0.9452,0.9238,30.000,30.000,30.000,4.1893
5.2240,3.0876,-8.4354,1.1900,-0.002,0.000,-151.654,0.9402,0.8792,0.9454,0.9244,30.000,30.000,30.000,4.1917
5.2260,3.0800,-8.4390,1.1899,-0.003,0.001,-151.786,0.9403,0.8793,0.9456,0.9250,30.000,30.000,30.000,4.1938
5.2280,3.0724,-8.4426,1.1899,-0.004,-0.001,-151.919,0.9406,0.8795,0.9458,0.9256,30.000,30.000,30.000,4.1962
5.2300,3.0648,-8.4461,1.1899,-0.006,-0.001,-152.051,0.9408,0.8797,0.9461,0.9261,30.000,30.000,30.000,4.1988
5.2320,3.0571,-8.4497,1.1899,-0.011,-0.003,-152.183,0.9412,0.8799,0.9463,0.9268,30.000,30.000,30.000,4.2015
5.2340,3.0495,-8.4531,1.1900,-0.013,-0.002,-152.314,0.9418,0.8801,0.9462,0.9274,30.000,30.000,30.000,4.2045
5.2360,3.0418,-8.4566,1.1900,-0.018,0.001,-152.446,0.9424,0.8803,0.9470,0.9279,30.000,30.000,30.000,4.2063
5.2380,3.0341,-8.4600,1.1901,-0.019,0.003,-152.577,0.9427,0.8805,0.9475,0.9284,30.000,30.000,30.000,4.2091
5.2400,3.0264,-8.4634,1.1901,-0.021,0.005,-152.709,0.9433,0.8807,0.9476,0.9289,30.000,30.000,30.000,4.2120
5.2420,3.0187,-8.4668,1.1902,-0.020,0.004,-152.841,0.9441,0.8810,0.9479,0.9293,30.000,30.000,30.000,4.2137
5.2440,3.0109,-8.4701,1.1902,-0.025,0.001,-152.974,0.9450,0.8812,0.9481,0.9297,30.000,30.000,30.000,4.2161
5.2460,3.0032,-8.4735,1.1903,-0.027,-0.002,-153.108,0.9459,0.8814,0.9480,0.9300,30.000,30.000,30.000,4.2170
5.2480,2.9954,-8.4768,1.1903,-0.030,-0.007,-153.243,0.9470,0.8816,0.9483,0.9303,30.000,30.000,30.000,4.2180
5.2500,2.9877,-8.4800,1.1904,-0.027,-0.005,-153.379,0.9481,0.8818,0.9483,0.9305,30.000,30.000,30.000,4.2200
5.2520,2.9799,-8.4833,1.1904,-0.032,-0.003,-153.512,0.9490,0.8820,0.9491,0.9308,30.000,30.000,30.000,4.2213
5.2540,2.9721,-8.4865,1.1904,-0.034,0.001,-153.643,0.9499,0.8822,0.9496,0.9309,30.000,30.000,30.000,4.2231
5.2560,2.9642,-8.4897,1.1905,-0.035,0.002,-153.774,0.9508,0.8824,0.9497,0.9311,30.000,30.000,30.000,4.2244
5.2580,2.9564,-8.4929,1.1905,-0.037,0.004,-153.905,0.9517,0.8826,0.9497,0.9312,30.000,30.000,30.000,4.2248
5.2600,2.9486,-8.4961,1.1905,-0.037,0.004,-154.037,0.9527,0.8828,0.9496,0.9312,30.000,30.000,30.000,4.2253
5.2620,2.9408,-8.4993,1.1904,-0.035,0.002,-154.170,0.9537,0.8830,0.9496,0.9312,30.000,30.000,30.000,4.2257
5.2640,2.9329,-8.5024,1.1904,-0.035,0.002,-154.304,0.9548,0.8832,0.9497,0.9312,30.000,30.000,30.000,4.2263
5.2660,2.9251,-8.5056,1.1903,-0.035,0.002,-154.437,0.9560,0.8834,0.9498,0.9311,30.000,30.000,30.000,4.2262
5.2680,2.9172,-8.5087,1.1903,-0.034,-0.000,-154.570,0.9568,0.8836,0.9501,0.9310,30.000,30.000,30.000,4.2267
5.2700,2.9094,-8.5118,1.1902,-0.031,-0.002,-154.703,0.9582,0.8838,0.9499,0.9309,30.000,30.000,30.000,4.2270
5.2720,2.9015,-8.5149,1.1902,-0.024,-0.002,-154.837,0.9592,0.8840,0.9503,0.9308,30.000,30.000,30.000,4.2274
5.2740,2.8936,-8.5179,1.1902,-0.019,-0.001,-154.970,0.9604,0.8842,0.9502,0.9306,30.000,30.000,30.000,4.2287
5.2760,2.8857,-8.5209,1.1901,-0.017,0.000,-155.103,0.9618,0.8843,0.9503,0.9304,30.000,30.000,30.000,4.2284
5.2780,2.8778,-8.5239,1.1901,-0.015,0.001,-155.235,0.9630,0.8845,0.9507,0.9302,30.000,30.000,30.000,4.2279
5.2800,2.8698,-8.5269,1.1900,-0.011,0.001,-155.368,0.9640,0.8847,0.9507,0.9299,30.000,30.000,30.000,4.2273
5.2820,2.8619,-8.5298,1.1899,-0.005,0.001,-155.500,0.9652,0.8848,0.9510,0.9296,30.000,30.000,30.000,4.2270
5.2840,2.8540,-8.5327,1.1899,-0.002,0.003,-155.633,0.9663,0.8850,0.9513,0.9293,30.000,30.000,30.000,4.2279
5.2860,2.8460,-8.5356,1.1899,-0.008,0.004,-155.764,0.9678,0.8851,0.9515,0.9292,30.000,30.000,30.000,4.2276
5.2880,2.8381,-8.5385,1.1899,-0.015,0.003,-155.896,0.9689,0.8851,0.9518,0.9291,30.000,30.000,30.000,4.2271
5.2900,2.8301,-8.5413,1.1900,-0.010,0.006,-156.029,0.9700,0.8851,0.9520,0.9290,30.000,30.000,30.000,4.2293
5.2920,2.8221,-8.5441,1.1901,-0.014,0.006,-156.158,0.9717,0.8851,0.9527,0.9288,30.000,30.000,30.000,4.2304
5.2940,2.8141,-8.5468,1.1901,-0.019,0.006,-156.287,0.9727,0.8851,0.9533,0.9287,30.000,30.000,30.000,4.2298
5.2960,2.8061,-8.5495,1.1901,-0.023,0.006,-156.415,0.9737,0.8852,0.9537,0.9284,30.000,30.000,30.000,4.2297
5.2980,2.7981,-8.5523,1.1902,-0.024,0.006,-156.544,0.9749,0.8852,0.9540,0.9282,30.000,30.000,30.000,4.2297
5.3000,2.7901,-8.5550,1.1902,-0.023,0.007,-156.672,0.9758,0.8852,0.9541,0.9279,30.000,30.000,30.000,4.2293
5.3020,2.7821,-8.5576,1.1902,-0.022,0.005,-156.800,0.9770,0.8852,0.9544,0.9276,30.000,30.000,30.000,4.2294
5.3040,2.7740,-8.5603,1.1902,-0.025,0.004,-156.929,0.9782,0.8852,0.9545,0.9273,30.000,30.000,30.000,4.2289
5.3060,2.7660,-8.5629,1.1902,-0.025,0.003,-157.058,0.9791,0.8852,0.9547,0.9269,30.000,30.000,30.000,4.2282
5.3080,2.7580,-8.5656,1.1902,-0.027,0.003,-157.187,0.9802,0.8852,0.9550,0.9265,30.000,30.000,30.000,4.2275
5.3100,2.7499,-8.5681,1.1902,-0.023,0.004,-157.315,0.9813,0.8852,0.9552,0.9262,30.000,30.000,30.000,4.2275
5.3120,2.7419,-8.5707,1.1902,-0.023,0.005,-157.442,0.9822,0.8852,0.9557,0.9258,30.000,30.000,30.000,4.2269
5.3140,2.7338,-8.5732,1.1902,-0.020,0.005,-157.569,0.9833,0.8852,0.9560,0.9253,30.000,30.000,30.000,4.2276
5.3160,2.7257,-8.5757,1.1901,-0.021,0.006,-157.696,0.9844,0.8852,0.9563,0.9249,30.000,30.000,30.000,4.2268
5.3180,2.7176,-8.5782,1.1901,-0.022,0.005,-157.823,0.9853,0.8851,0.9565,0.9244,30.000,30.000,30.000,4.2259
5.3200,2.7096,-8.5807,1.1900,-0.021,0.006,-157.951,0.9866,0.8851,0.9565,0.9240,30.000,30.000,30.000,4.2254
5.3220,2.7015,-8.5832,1.1900,-0.018,0.007,-158.078,0.9873,0.8851,0.9570,0.9235,30.000,30.000,30.000,4.2238
5.3240,2.6934,-8.5856,1.1900,-0.016,0.008,-158.206,0.9884,0.8851,0.9571,0.9230,30.000,30.000,30.000,4.2243
5.3260,2.6853,-8.5880,1.1899,-0.018,0.009,-158.333,0.9897,0.8850,0.9574,0.9225,30.000,30.000,30.000,4.2231
5.3280,2.6772,-8.5904,1.1899,-0.019,0.008,-158.460,0.9903,0.8851,0.9574,0.9220,30.000,30.000,30.000,4.2212
5.3300,2.6691,-8.5927,1.1899,-0.018,0.005,-158.586,0.9916,0.8852,0.9580,0.9215,30.000,30.000,30.000,4.2215
5.3320,2.6609,-8.5950,1.1899,-0.012,0.003,-158.714,0.9925,0.8854,0.9581,0.9209,30.000,30.000,30.000,4.2215
5.3340,2.6528,-8.5973,1.1900,-0.010,0.002,-158.841,0.9938,0.8855,0.9583,0.9204,30.000,30.000,30.000,4.2214
5.3360,2.6447,-8.5995,1.1900,-0.010,0.002,-158.966,0.9948,0.8856,0.9587,0.9198,30.000,30.000,30.000,4.2196
5.3380,2.6365,-8.6018,1.1900,-0.010,0.003,-159.091,0.9958,0.8857,0.9588,0.9192,30.000,30.000,30.000,4.2183
5.3400,2.6284,-8.6040,1.1900,-0.008,0.005,-159.214,0.9964,0.8858,0.9592,0.9187,30.000,30.000,30.000,4.2164
5.3420,2.6203,-8.6062,1.1900,-0.007,0.004,-159.338,0.9973,0.8859,0.9594,0.9181,30.000,30.000,30.000,4.2156
5.3440,2.6121,-8.6083,1.1900,-0.007,0.003,-159.463,0.9981,0.8860,0.9596,0.9175,30.000,30.000,30.000,4.2145
5.3460,2.6040,-8.6105,1.1900,-0.006,0.002,-159.588,0.9990,0.8861,0.9599,0.9169,30.000,30.000,30.000,4.2133
5.3480,2.5958,-8.6126,1.1899,-0.008,0.003,-159.713,0.9997,0.8862,0.9601,0.9163,30.000,30.000,30.000,4.2117
5.3500,2.5877,-8.6147,1.1899,-0.011,0.003,-159.837,1.0001,0.8863,0.9603,0.9157,30.000,30.000,30.000,4.2103
5.3520,2.5795,-8.6168,1.1899,-0.011,0.005,-159.960,1.0007,0.8864,0.9606,0.9151,30.000,30.000,30.000,4.2107
5.3540,2.5713,-8.6188,1.1899,-0.012,0.005,-160.083,1.0014,0.8865,0.9610,0.9145,30.000,30.000,30.000,4.2113
5.3560,2.5632,-8.6208,1.1900,-0.020,0.007,-160.205,1.0024,0.8866,0.9612,0.9139,30.000,30.000,30.000,4.2113
5.3580,2.5549,-8.6227,1.1900,-0.028,0.014,-160.326,1.0031,0.8868,0.9617,0.9133,30.000,30.000,30.000,4.2125
5.3600,2.5467,-8.6246,1.1901,-0.029,0.019,-160.445,1.0032,0.8868,0.9618,0.9127,30.000,30.000,30.000,4.2118
5.3620,2.5385,-8.6265,1.1903,-0.035,0.021,-160.565,1.0046,0.8870,0.9620,0.9121,30.000,30.000,30.000,4.2128
5.3640,2.5303,-8.6283,1.1904,-0.038,0.018,-160.687,1.0052,0.8871,0.9622,0.9114,30.000,30.000,30.000,4.2133
5.3660,2.5221,-8.6301,1.1905,-0.038,0.013,-160.810,1.0073,0.8872,0.9622,0.9108,30.000,30.000,30.000,4.2106
5.3680,2.5138,-8.6319,1.1906,-0.040,0.009,-160.932,1.0088,0.8873,0.9622,0.9102,30.000,30.000,30.000,4.2062
5.3700,2.5056,-8.6337,1.1907,-0.042,0.006,-161.054,1.0100,0.8874,0.9621,0.9096,30.000,30.000,30.000,4.2022
5.3720,2.4974,-8.6354,1.1907,-0.045,0.003,-161.177,1.0109,0.8876,0.9619,0.9089,30.000,30.000,30.000,4.1984
5.3740,2.4892,-8.6372,1.1907,-0.048,0.000,-161.298,1.0117,0.8877,0.9617,0.9083,30.000,30.000,30.000,4.1948
5.3760,2.4810,-8.6390,1.1907,-0.048,-0.001,-161.420,1.0122,0.8877,0.9614,0.9077,30.000,30.000,30.000,4.1915
5.3780,2.4728,-8.6407,1.1906,-0.046,-0.001,-161.541,1.0125,0.8878,0.9613,0.9071,30.000,30.000,30.000,4.1886
5.3800,2.4647,-8.6425,1.1905,-0.044,0.000,-161.661,1.0126,0.8879,0.9613,0.9065,30.000,30.000,30.000,4.1861
5.3820,2.4565,-8.6442,1.1904,-0.040,0.001,-161.782,1.0126,0.8880,0.9616,0.9059,30.000,30.000,30.000,4.1847
5.3840,2.4483,-8.6460,1.1903,-0.033,0.002,-161.903,1.0124,0.8880,0.9615,0.9053,30.000,30.000,30.000,4.1835
5.3860,2.4401,-8.6477,1.1902,-0.024,0.004,-162.024,1.0123,0.8881,0.9619,0.9047,30.000,30.000,30.000,4.1829
5.3880,2.4319,-8.6493,1.1901,-0.016,0.006,-162.145,1.0121,0.8881,0.9621,0.9041,30.000,30.000,30.000,4.1835
5.3900,2.4237,-8.6510,1.1900,-0.010,0.006,-162.267,1.0121,0.8882,0.9623,0.9035,30.000,30.000,30.000,4.1830
5.3920,2.4155,-8.6526,1.1899,-0.009,0.002,-162.389,1.0122,0.8882,0.9626,0.9029,30.000,30.000,30.000,4.1827
5.3940,2.4073,-8.6542,1.1898,-0.013,-0.001,-162.511,1.0122,0.8886,0.9628,0.9023,30.000,30.000,30.000,4.1817
5.3960,2.3991,-8.6558,1.1898,-0.020,-0.004,-162.633,1.0120,0.8889,0.9629,0.9018,30.000,30.000,30.000,4.1818
5.3980,2.3908,-8.6573,1.1898,-0.027,-0.008,-162.756,1.0123,0.8892,0.9628,0.9017,30.000,30.000,30.000,4.1805
5.4000,2.3826,-8.6589,1.1898,-0.035,-0.013,-162.881,1.0129,0.8894,0.9627,0.9015,30.000,30.000,30.000,4.1792
5.4020,2.3744,-8.6604,1.1899,-0.023,-0.007,-163.007,1.0135,0.8897,0.9621,0.9016,30.000,30.000,30.000,4.1799
5.4040,2.3662,-8.6618,1.1901,-0.013,0.003,-163.132,1.0132,0.8899,0.9647,0.9017,30.000,30.000,30.000,4.1785
5.4060,2.3579,-8.6632,1.1901,-0.006,0.012,-163.257,1.0134,0.8901,0.9667,0.9017,30.000,30.000,30.000,4.1817
5.4080,2.3497,-8.6647,1.1902,-0.003,0.016,-163.381,1.0135,0.8904,0.9685,0.9017,30.000,30.000,30.000,4.1815
5.4100,2.3414,-8.6661,1.1903,-0.003,0.018,-163.507,1.0135,0.8904,0.9700,0.9017,30.000,30.000,30.000,4.1817
5.4120,2.3332,-8.6675,1.1903,-0.003,0.020,-163.633,1.0133,0.8905,0.9714,0.9017,30.000,30.000,30.000,4.1821
5.4140,2.3250,-8.6690,1.1903,-0.004,0.019,-163.759,1.0130,0.8906,0.9727,0.9016,30.000,30.000,30.000,4.1827
5.4160,2.3167,-8.6704,1.1903,-0.007,0.018,-163.886,1.0125,0.8906,0.9738,0.9016,30.000,30.000,30.000,4.1836
5.4180,2.3085,-8.6719,1.1902,-0.008,0.016,-164.013,1.0120,0.8906,0.9748,0.9015,30.000,30.000,30.000,4.1848
5.4200,2.3002,-8.6733,1.1901,-0.009,0.013,-164.140,1.0116,0.8906,0.9756,0.9014,30.000,30.000,30.000,4.1857
5.4220,2.2920,-8.6747,1.1900,-0.012,0.009,-164.268,1.0113,0.8906,0.9763,0.9014,30.000,30.000,30.000,4.1866
5.4240,2.2837,-8.6761,1.1900,-0.001,0.002,-164.396,1.0107,0.8906,0.9769,0.9012,30.000,30.000,30.000,4.1872
5.4260,2.2755,-8.6775,1.1899,-0.001,-0.004,-164.525,1.0107,0.8909,0.9763,0.9011,30.000,30.000,30.000,4.1900
5.4280,2.2672,-8.6788,1.1899,-0.006,-0.002,-164.655,1.0104,0.8910,0.9758,0.9010,30.000,30.000,30.000,4.1886
5.4300,2.2589,-8.6802,1.1899,-0.008,0.000,-164.784,1.0101,0.8911,0.9757,0.9014,30.000,30.000,30.000,4.1880
5.4320,2.2506,-8.6815,1.1899,-0.010,0.003,-164.912,1.0096,0.8912,0.9750,0.9018,30.000,30.000,30.000,4.1890
5.4340,2.2424,-8.6828,1.1900,-0.010,0.005,-165.040,1.0093,0.8914,0.9747,0.9021,30.000,30.000,30.000,4.1895
5.4360,2.2341,-8.6840,1.1900,-0.014,0.004,-165.170,1.0093,0.8914,0.9740,0.9024,30.000,30.000,30.000,4.1920
5.4380,2.2258,-8.6852,1.1900,-0.017,0.004,-165.300,1.0093,0.8914,0.9730,0.9027,30.000,30.000,30.000,4.1902
5.4400,2.2175,-8.6864,1.1901,-0.017,0.004,-165.431,1.0093,0.8914,0.9724,0.9030,30.000,30.000,30.000,4.1895
5.4420,2.2092,-8.6875,1.1901,-0.021,0.004,-165.562,1.0093,0.8915,0.9718,0.9033,30.000,30.000,30.000,4.1898
5.4440,2.2009,-8.6887,1.1901,-0.024,0.004,-165.693,1.0094,0.8915,0.9711,0.9036,30.000,30.000,30.000,4.1890
5.4460,2.1926,-8.6898,1.1902,-0.028,0.005,-165.824,1.0095,0.8915,0.9704,0.9038,30.000,30.000,30.000,4.1891
5.4480,2.1843,-8.6909,1.1902,-0.032,0.005,-165.954,1.0096,0.8915,0.9701,0.9041,30.000,30.000,30.000,4.1884
5.4500,2.1760,-8.6919,1.1902,-0.029,0.006,-166.085,1.0098,0.8914,0.9695,0.9043,30.000,30.000,30.000,4.1890
5.4520,2.1676,-8.6929,1.1903,-0.031,0.006,-166.216,1.0100,0.8914,0.9684,0.9045,30.000,30.000,30.000,4.1894
5.4540,2.1593,-8.6939,1.1904,-0.033,0.007,-166.347,1.0105,0.8914,0.9673,0.9047,30.000,30.000,30.000,4.1881
5.4560,2.1510,-8.6948,1.1904,-0.038,0.008,-166.479,1.0109,0.8914,0.9664,0.9049,30.000,30.000,30.000,4.1856
5.4580,2.1427,-8.6958,1.1904,-0.042,0.011,-166.610,1.0110,0.8913,0.9656,0.9051,30.000,30.000,30.000,4.1829
5.4600,2.1344,-8.6967,1.1904,-0.038,0.013,-166.741,1.0107,0.8913,0.9649,0.9053,30.000,30.000,30.000,4.1810
5.4620,2.1261,-8.6976,1.1903,-0.036,0.013,-166.872,1.0112,0.8912,0.9644,0.9054,30.000,30.000,30.000,4.1806
5.4640,2.1178,-8.6985,1.1903,-0.033,0.011,-167.004,1.0113,0.8912,0.9637,0.9055,30.000,30.000,30.000,4.1797
5.4660,2.1094,-8.6994,1.1903,-0.030,0.008,-167.137,1.0120,0.8911,0.9631,0.9057,30.000,30.000,30.000,4.1794
5.4680,2.1011,-8.7002,1.1903,-0.030,0.007,-167.270,1.0121,0.8910,0.9625,0.9058,30.000,30.000,30.000,4.1770
5.4700,2.0928,-8.7010,1.1903,-0.025,0.006,-167.403,1.0121,0.8910,0.9619,0.9058,30.000,30.000,30.000,4.1763
5.4720,2.0845,-8.7018,1.1902,-0.022,0.005,-167.535,1.0126,0.8909,0.9615,0.9059,30.000,30.000,30.000,4.1748
5.4740,2.0762,-8.7026,1.1902,-0.018,0.005,-167.666,1.0129,0.8908,0.9610,0.9060,30.000,30.000,30.000,4.1731
5.4760,2.0679,-8.7033,1.1901,-0.018,0.005,-167.797,1.0130,0.8907,0.9605,0.9060,30.000,30.000,30.000,4.1717
